similar_code,uni_code,prog_code,course_name,2016_cut_off,2015_cut_off,2014_cut_off
222,UOE,1114222,Bachelor of Hotel & Hospitality Management,,32.004,33.509
222,RUC,1073225,Bachelor of Hotel and Hospitality Management,,30.32,31.369
223,EU,1057223,Bachelor of Science (Ecotourism & Hospitality Management),,36.152,35.91
223,MSU,1229223,"Bachelor of Science (Eco-tourism, Hotel and Institution Management, With IT)",,34.708,35.137
223,CU,1105223,Bachelor of Science (Ecotourism & Hospitality Management),,29.979,32.138
223,KSU,1087223,Bachelor of Eco-tourism and Hospitality Management,,31.868,32.976
225,TUM,1063225,Bachelor of Technology in Hotel & Hospitality Management,,33.482,30.724
226,KU,1111226,Bachelor of Science (Biotechnology),,39.101,41.442
226,JKUAT,1249226,Bachelor of Science (Biotechnology),,37.849,41.27
226,MMUST,1082226,Bachelor of Science (Biotechnology),,29.918,34.406
226,KSU,1087226,Bachelor of Science (Biotechnology),,28.172,37.743
227,TUK,1112227,Bachelor of Technology (Biotechnology),,28.693,40.76
228,KU,1111228,Bachelor of Environmental Studies and Community Development,,31.325,34.973
228,MU,1253229,Bachelor of Environmental Studies (Arts),,30.884,29.837
228,PU,1117228,Bachelor of Environmental Studies (Community Development),,23,25
228,UOK,1118229,Bachelor of Environmental Studies,,23,25
228,UOE,1114229,Bachelor of Environmental Studies (Arts),,23,25
228,MCKUC,1170228,Bachelor of Environmental Studies (Community Development),,23,25
230,EU,1057230,Bachelor of Science (Instrumentation & Control Engineering),,29.534,40.434
230,JKUAT,1249231,Bachelor of Science (Control and Instrumentation),,40.419,41.509
232,KU,1111232,Bachelor of Information Technology,,42.344,42.065
232,JKUAT,1249232,Bachelor of Science (Information Technology),,42.126,42.9
232,MSU,1229232,Bachelor of Science (Information Technology),,37.525,39.858
232,MMUST,1082232,Bachelor of Science (Information Technology),,34.67,37.162
232,TUM,1063232,Bachelor of Science in Information Technology,,33.707,36.726
232,DeKUT,1173232,Bachelor of Science in Information Technology,,37.197,37.432
232,KSU,1087236,Bachelor of Information Technology,,34.512,33.911
232,MUST,1240232,Bachelor of Science in Information Technology,,34.835,34.851
232,SEKU,1166232,Bachelor of Information Technology,,33.58,33.408
232,UOK,1118232,Bachelor of Science (Information Technology),,31.121,34.568
232,MMUK,1164232,Bachelor of Science in Information Technology,,37.627,26.053
232,KARU,1244232,Bachelor of Science in Information Technology,,34.758,34.732
232,UOE,1114232,Bachelor of Science in Information Technology,,34.424,38.691
232,KBBU,1108232,Bachelor of Science (Information Technology),,32.509,31.689
232,TTUC,1091232,Bachelor of Science (Information Technology),,23,25
232,MRUC,1246232,Bachelor of Science in Information Technology,,27.705,25
232,KYUC,1079232,Bachelor of Science in Information Technology,,29.32,29.834
232,MCKUC,1170232,Bachelor of Science (Information Technology),,31.7,34.715
232,KAFUCO,1470232,Bachelor of Science in Information Technology,,23,
232,GLUK,1192232,Bachelor of Science in Information Technology,,23,
232,KABU,1061232,Bachelor of Science in Information Technology,,25.405,
232,KCA,1103232,Bachelor of Science (Information Technology),,23.651,
232,KHEU,1169232,Bachelor of Science (Information Technology),,23,
232,MKU,1279232,Bachelor of Science in Information Technology,,23,
232,PIU,1264232,Bachelor of Science in Information Technology,,23,
232,ZETECH,1425232,Bachelor of Science in Information Technology,,23,
232,COPUCK,1080858,Diploma in Information Technology,,4,4
232,ANU,1078858,Diploma in Information Technology,,,
232,CUEA,1480858,Diploma in Information Technology,,,
232,MAASAI TTI,1081858,Diploma in Information Technology,,4,4
232,SHAMBERERE TTI,1049858,Diploma in Information Technology,,8,5
232,SIGALAGAL TTI,1084858,Diploma in Information Technology,,5,5
232,SIST,1216858,Diploma in Information Technology,,6,4
233,KU,1111633,Bachelor of Education (Library Science),,29.264,29.04
233,KU,1111233,Bachelor of Library & Information Science,,31.434,25
233,TUK,1112233,Bachelor of Science (Information Studies),,30.144,30.552
233,CU,1105233,Bachelor of Library and Information Studies,,30.19,29.655
233,KSU,1087233,Bachelor of Library and Information Studies,,23,25
233,LU,1176233,Bachelor of Library and Information Science,,23,25
233,CUEA,1480233,Bachelor of Science in Library and Information Science,,23,
233,KHEU,1169233,Bachelor of Library and Information Studies,,23,
233,TUM,1063877,Diploma in Library and Information Science,,6,
233,CUEA,1480877,Diploma in Library and Information Science,,,
233,ELDO POLY,1237933,Diploma in Information Studies,,,4
233,FCK,1051933,Diploma in Information Studies,,,5
233,KSM POLY,1074833,Diploma in Library and Information Studies,,4,6
233,KTTC,1268933,Diploma in Information Studies,,,4
233,MUKIRIA TTI,1277833,Diploma in Library and Information Studies,,7,7
233,NEPTTI,1230933,Diploma in Information Studies,,,
233,NYANDARUA IST,1228833,Diplomain Library Information Studies,,7,7
233,NYERITTI,1239833,Diploma in Library & Information Studies,,5,5
233,OL'LESSOS TTI,1104933,Diploma in Information Studies,,,
233,RVIST,1276233,Diploma in Library & Information Studies,,5,4
233,SHAMBERERE TTI,1049933,Diploma in Information Studies,,,
233,SIGALAGAL TTI,1084933,Diploma in Information Studies,,,
233,SIST,1216833,Diploma in Library & Information Studies,,5,5
233,THIKA TTI,1269933,Diploma in Information Studies,,,5
234,MU,1253234,Bachelor of Travel and Tours Operations Management,,34.728,32.583
234,KSU,1087234,Bachelor of Travel and Tours Operations Management,,31.285,
234,JOOUST,1053235,Bachelor of International Tourism Management,,23,25
234,UOE,1114234,Bachelor of Travel & Tours Operations Management,,32.33,30.477
234,RTI,1106834,"Diploma in Travel,tourism & Hospitality",,7,7
237,KU,1111237,Bachelor of Arts (Psychology),,36.289,35.983
237,MU,1253237,Bachelor of Arts (Psychology),,30.612,34.328
237,EU,1057238,Bachelor of Psychology,,33.331,32.948
237,MSU,1229238,Bachelor of Psychology (With IT),,30.027,25
237,PU,1117237,Bachelor of Arts (Psychology),,23,25
237,CU,1105238,Bachelor of Psychology,,23,25
237,LU,1176238,Bachelor of Psychology,,23,25
237,USIU,1058237,Bachelor of Arts (Psychology),,30.181,
239,EU,1057239,Bachelor of Science (Community Development),,30.422,30.789
239,CU,1105239,Bachelor of Science (Community Development),,23,25
239,LU,1176239,Bachelor of Science (Community Development),,23,25
240,JKUAT,1249240,Bachelor of Science (Mechatronic Engineering),,43.334,44.953
240,DeKUT,1173240,Bachelor of Science in Mechatronic Engineering,,41.744,40.992
240,RTI,1106740,Diploma in Mechatronics,,5,5
241,TUK,1112232,Bachelor of Technology (Information Technology),,36.475,30.161
241,TUM,1063241,Bachelor of Technology in Information Technology,,28.474,
242,JKUAT,1249242,Bachelor of Mass Communication,,38.952,40.244
242,ANU,1078242,Bachelor of Mass Communication,,30.768,
242,MKU,1279604,Bachelor of Arts in Mass Media and Communication,,31.227,
243,JKUAT,1249243,Bachelor of Science (Community Development and Environment),,32.511,30.926
244,JKUAT,1249244,Bachelor of Business Information Technology,,40.799,41.904
244,TUM,1063244,Bachelor of Business Information Technology,,33.706,36.504
244,DeKUT,1173244,Bachelor of Business Information Technology,,34.615,
244,MUST,1240244,Bachelor of Business Information Technology,,31.931,35.212
244,SEKU,1166244,Bachelor of Business Information Technology,,28.171,
244,MMUK,1164244,Bachelor of Business Information Technology,,38.062,39.098
244,TTUC,1091244,Bachelor of Business Information Technology,,23,29.398
244,MRUC,1246244,Bachelor of Business Information Technology,,25.036,30.772
244,ANU,1078244,Bachelor of Business Information Technology,,23,
244,BARA,1181244,Bachelor of Business Information Technology,,23,
244,KABU,1061206,Bachelor of Business and Information Technology,,28.489,
244,KCA,1103206,Bachelor of Business and Information Technology,,25.681,
244,KeMU,1077244,Bachelor of Business Information Technology,,23,
244,KWUST,1460206,Bachelor of Business and Information Technology,,23,
244,MKU,1279244,Bachelor of Business Information Technology,,23,
244,RU,1060244,Bachelor of Business Information Technology,,27.87,
244,SCU,1090244,Bachelor of Business Information Technology,,23,
244,SPU,1107244,Bachelor of Business Information Technology,,23,
244,TEAU,1500244,Bachelor of Business Information Technology,,23,
244,ZETECH,1425244,Bachelor of Business Information Technology,,23,
246,MMUST,1082246,Bachelor of Science (Electrical and Communication Engineering),,31.295,41.162
246,MMUK,1164248,Bachelor of Science in Electrical and Telecommunication Engineering,,39.461,
247,JKUAT,1249247,Bachelor of Science (Innovation Technology Management),,36.324,33.943
250,EU,1057249,Bachelor of Procurement and Supply Chain Management,,40.529,39.128
250,JKUAT,1249245,Bachelor of Procurement and Contract Management,,40.812,41.366
250,JKUAT,1249246,Bachelor of Supply Chain Management,,39.144,32.957
250,DeKUT,1173247,Bachelor of Purchasing & Supplies Management,,37.112,36.974
250,CU,1105247,Bachelor of Purchasing & Supplies Management,,36.401,30.584
250,KSU,1087247,Bachelor of Purchasing and Supplies Management,,34.841,36.529
250,MUST,1240245,Bachelor of Purchasing and Supplies Management,,35.776,36.373
250,SEKU,1166249,Bachelor of Procurement and Supply Chain Management,,36.668,36.563
250,JOOUST,1053248,Bachelor of Logistics and Supply Chain Management,,33.259,25
250,MMUK,1164250,Bachelor of Procurement and Logistics Management,,39.152,39.076
250,TTUC,1091247,Bachelor of Purchasing and Supplies Management,,28.261,25
250,MRUC,1246249,Bachelor Purchasing and Supplies Management,,32.049,25
250,ANU,1078249,Bachelor of Procurement and Supply Chain Management,,31.098,
250,ZETECH,1425255,Bachelor of Purchasing and Supply Chain Management,,23,
250,TUM,1063875,Diploma in Procurement and Materials Management,,8,
250,COPUCK,1080746,Diploma in Purchasing and Supplies Management,,7,6
250,ANU,1078746,Diploma in Supply Chain Management,,,
250,BARINGO TC,1054746,Diploma in Supply Chain Management,,8,7
250,BONDO TTI,1465746,Diploma in Supply Chain Management,,8,
250,BUMBE TTI,1110746,Diploma in Supplies Chain Management,,7,8
250,BUSHIANGALA TTI,1190746,Diploma in Supplies Chain Management,,7,8
250,BUSHIANGALA TTI,1190747,Diploma in Supplies Management,,8,7
250,CIT,1067746,Diploma in Supply Chain Management,,8,8
250,ELDO POLY,1237746,Diploma in Supplies Chain Management,,7,7
250,EMINING TTI,1245746,Diploma in Supply Chain Management,,8,8
250,FCK,1051746,Diploma in Supply Chain Management,,7,8
250,GUSII TI,1065746,Diploma in Supply Chain Management,,9,7
250,KABETE TTI,1064746,Diploma in Supplies Chain Management,,7,7
250,KEROKA TTI,1227746,Diploma in Supplies Chain Management,,,9
250,KIIRUA TTI,1048746,Diploma in Supply Chain Management,,7,8
250,KIST,1075746,Diploma in Supply Chain Management,,7,7
250,KISTVC,1085746,Diploma in Supply Chain Management,,,7
250,KITALE TTI,1101746,Diploma in Supply Chain Management,,9,7
250,KSM POLY,1074746,Diploma in Supply Chain Management,,7,7
250,KTTC,1268746,Diploma in Supply Chain Management,,8,6
250,MAASAI TTI,1081746,Diploma in Supliles Chain Management,,8,8
250,MATILI TTI,1307746,Diploma in Supply Chain Management,,9,
250,MERU TTI,1083746,Diploma in Supply Chain Management,,7,7
250,MICHUKI TTI,1382746,Diploma in Supply Chain Management,,9,8
250,MITUNGUU TTI,1450746,Diploma in Supliles Chain Management,,,
250,MOMBASA TTI,1113746,Diploma in Supplies and Chain Management,,8,7
250,MUKIRIA TTI,1277746,Diploma in Supply Chain Management,,10,8
250,MUKURWEINI TTI,1490746,Diploma in Supliles Chain Management,,,
250,NABUNE TTI,1052746,Diploma in in Supply Chain Management,,,8
250,NAIROBI TTI,1044746,Diploma in Supply Chain Management,,7,8
250,NEPTTI,1230746,Diploma in in Supply Chain Management,,9,8
250,NYANDARUA IST,1228746,Diploma in Supply Chain Management,,,8
250,NYERITTI,1239746,Diploma in Supplies Chain Management,,8,7
250,OL'LESSOS TTI,1104746,Diploma in Supply Chain Management,,,8
250,RIAT,1241746,Diploma in Supply Chain Management,,10,8
250,RIFT VALLEY TTI,1100746,Diploma in Supply Chain Management,,8,7
250,RTI,1106746,Diploma in Supply Chain Management,,7,8
250,RVIST,1276245,Diploma in Supply Chain Management,,8,6
250,RWIKA TI,1071746,Diploma in Supply Chain Management,,9,
250,SHAMBERERE TTI,1049746,Diploma in Supplies Chain Management,,7,
250,SIAYA,1430746,Diploma in Supply Chain Management,,,
250,SIGALAGAL TTI,1084747,Diploma in Supplies Management,,,9
250,SIGALAGAL TTI,1084746,Diploma in Supply Chain Management,,8,6
250,SIST,1216746,Diploma in Supply Chain Management,,,
250,TDC,1062746,Diploma in Supply Chain Management,,8,8
250,THIKA TTI,1269746,Diploma in Supplies Chain Management,,7,7
250,TOMBOYA LC,1415746,Diploma in Supply Chain Management,,43,8
250,WOTE TTI,1243746,Diploma in Purchasing and Supplies Management,,33,6
259,JKUAT,1249259,Bachelor of Science (Public Management and Development),,32.874,32.025
278,UON,1263278,Bachelor of Science (Microbiology and Biotechnology),,40.132,33.161
278,KU,1111279,Bachelor of Science (Microbiology),,40.13,40.837
278,MU,1253279,Bachelor of Science (Microbiology),,38.689,39.993
278,JKUAT,1249728,Bachelor of Science Industrial Biotechnology,,39.578,39.976
278,JKUAT,1249279,Bachelor of Science (Microbiology),,39.644,39.956
278,TUM,1063280,Bachelor of Technology in Industrial Microbiology & Biotechnology,,37.07,35.907
278,PU,1117279,Bachelor of Science (Microbiology),,37.036,34.543
278,KSU,1087279,Bachelor of Science (Microbiology),,34.711,36.033
278,UOK,1118123,Bachelor of Science (Microbiology),,34.891,34.541
278,KARU,1244279,Bachelor of Science in Microbiology,,35.273,34.467
278,UOE,1114279,Bachelor of Science in Microbiology,,35.841,37.866
278,RUC,1073279,Bachelor of Science (Microbiology),,32.526,25
278,EUC,1093278,Bachelor of Science (Microbiology and Biotechnology),,34.499,33.579
278,TUM,1063862,Diploma in Industrial Microbiology & Biotechnology,,4,
281,JKUAT,1249281,Bachelor of Science (Medical Microbiology),,39.535,39.792
281,UUC,1116281,Bachelor of Science (Medical Microbiology),,26.589,
282,KU,1111282,Bachelor of Education (Arts) French,,35.382,33.639
282,MU,1253166,Bachelor of Arts (French),,23,25
282,MSU,1229282,"Bachelor of Arts (French, With IT)",,23,25
282,MSU,1229166,"Bachelor of Education (French, With IT)",,23,29.81
282,MMUST,1082282,Bachelor of Education (French),,23,25
282,PU,1117166,Bachelor of Arts (French),,23,25
282,KAFUCO,1470282,Bachelor of Education (French),,23,
284,MU,1253292,Bachelor of Arts (Geography),,24.611,35.819
284,EU,1057292,Bachelor of Science (Geography),,34.31,32.97
284,MSU,1229692,"Bachelor of Science (Geography and Natural Resource Management, With IT)",,32.537,33.433
284,PU,1117292,Bachelor of Science (Geography),,27.202,25
284,KSU,1087292,Bachelor of Arts (Geography),,28.529,32.859
284,MMU,1165292,Bachelor of Arts (Geography),,27.643,28.944
284,LU,1176292,Bachelor of Science (Geography),,27.983,29.181
284,KARU,1244292,Bachelor of Arts (Geography),,23,30.341
284,GUC,1096283,Bachelor of Arts (Geography),,23,
284,RUC,1073292,Bachelor of Arts (Geography),,23,25
284,BARA,1181283,Bachelor of Arts in Geography,,25.8,
284,CUEA,1480283,Bachelor of Arts in Geography,,28.049,
290,KU,1111294,Bachelor of Science (Animal Health & Production),,38.261,36.201
290,MU,1253293,Bachelor of Science (Animal Science),,36.126,33.752
290,EU,1057689,Bachelor of Science in Animal Health Management,,36.691,34.581
290,EU,1057293,Bachelor of Science (Animal Science),,33.964,31.633
290,JKUAT,1249290,"Bachelor of Science (Animal Health, Production & Processing)",,37.448,36.532
290,MSU,1229293,"Bachelor of Science (Animal Science, With IT)",,34.021,32.734
290,MMUST,1082292,Bachelor of Science in Animal Production,,31.465,25
290,PU,1117291,Bachelor of Science (Animal Production & Health Management),,31.374,28.242
290,CU,1105293,Bachelor of Science (Animal Science),,31.147,29.376
290,KSU,1087293,Bachelor of Science in Animal Science & Technology,,30.368,29.157
290,MMU,1165294,Bachelor of Science (Animal Health & Production),,28.054,
290,MUST,1240294,Bachelor of Science (Animal Health and Production),,34.083,32.402
290,JOOUST,1053293,Bachelor of Science (Animal Science),,29.763,27.893
290,UOE,1114293,Bachelor of Science (Animal Science & Management),,33.458,32.788
290,MKU,1279290,Bachelor of Science in Animal Health and Production,,28.341,
295,MSU,1229295,"Bachelor of Arts (International Relations and Diplomacy ,With IT)",,38.347,35.234
295,TUK,1112295,Bachelor of Arts (International Relations and Diplomacy),,41.821,41.499
295,RUC,1073295,Bachelor of Arts (International Relations and Diplomacy),,35.354,
295,MKU,1279296,Bachelor of Arts in International Relations,,30.147,
295,PIU,1264295,Bachelor of Arts (International Relations and Diplomacy),,23,
295,RU,1060295,Bachelor of International Relations & Diplomacy,,29.548,
295,USIU,1058296,Bachelor of Arts in International Relations,,30.744,
297,JKUAT,1249298,Bachelor of Entrepreneurship,,37.66,37.912
297,KYUC,1079297,Bachelor of Entrepreneurship,,23,25
298,MU,1253299,Bachelor of Science (Entrepreneurship Studies),,34.106,25
298,CU,1105299,Bachelor of Entreprenuership & Small Business Management,,30.438,30.65
298,KSU,1087299,Bachelor of Entrepreneurship and Small Business,,31.667,33.373
298,MMU,1165298,Bachelor of Science in Entrepreneurship,,30.988,
298,KARU,1244299,Bachelor of Science in Entrepreneurship,,31.187,32.723
298,UOE,1114299,Bachelor of Science (Entrepreneurship),,30.527,34.087
298,MRUC,1246298,Bachelor of Science (Entrepreneurship and Small Enterprises Management),,23,25
298,KYUC,1079298,Bachelor of Science (Entrepreneurship),,23,29.766
298,RUC,1073298,Bachelor of Science (Entrepreneurship),,23,
300,UON,1263300,Bachelor of Real Estate,,44.111,43.997
300,KU,1111300,Bachelor of Science (Real Estate),,43.273,
300,JKUAT,1249300,Bachelor of Real Estate,,43.712,42.324
300,TUK,1112300,Bachelor of Technology (Real Estate and Property Management),,42.67,42.278
302,KU,1111302,Bachelor of Arts (Gender and Development),,33.958,31.713
302,EU,1057304,Bachelor of Arts (Gender),,31.129,32.855
302,MSU,1229302,"Bachelor of Arts (Gender Studies, With IT)",,29.453,25
302,KSU,1087302,Bachelor of Arts (Gender and Development Studies),,23,25
302,SEKU,1166302,Bachelor of Arts (Gender and Development Studies),,23,25
303,JKUAT,1249303,Bachelor of Development Studies,,32.749,25
303,MSU,1229303,"Bachelor of Arts (Development Studies, With IT)",,23,25
303,AIU,1119303,Bachelor of Arts in Development Studies,,23,
303,BARA,1181303,Bachelor of Arts in Development Studies,,23,
303,CUEA,1480303,Bachelor of Arts in Development Studies,,23,
303,MKU,1279305,Bachelor of Development Studies,,23,
303,MUA,1066303,Bachelor of Arts in Development Studies,,23,
306,TUM,1063303,Bachelor of Science in Development Studies,,23,25
309,KU,1111309,Bachelor of Science (Mathematics & Computer Science),,42.061,42.053
309,JKUAT,1249309,Bachelor of Science (Mathematics and Computer Science),,41.661,40.824
309,MSU,1229309,Bachelor of Science (Mathematics & Computer Science),,39.886,39.827
309,TUM,1063309,Bachelor of Science in Mathematics & Computer Science,,36.081,38.372
309,KSU,1087309,Bachelor of Science (Mathematics and Computing),,34.68,37.099
309,MUST,1240309,Bachelor of Science (Mathematics & Computer Science),,35.151,35.613
309,MMUK,1164309,Bachelor of Science in Mathematics and Computer Science,,40.041,39.467
309,TTUC,1091309,Bachelor of Science (Mathematics and Computer Science),,30.048,25
309,MRUC,1246309,Bachelor of Science (Mathematics and Computer Science),,28.751,35.099
309,KYUC,1079309,Bachelor of Science in Mathematics and Computer Science,,28.757,25
309,MCKUC,1170309,Bachelor of Science (Maths and Computer Science),,34.633,31.307
309,KAFUCO,1470309,Bachelor of Science in Mathematics and Computer Science,,23,
309,KeMU,1077309,Bachelor of Science in Mathematics and Computer Science,,29.839,
310,KU,1111310,Bachelor of Education Arts (Home Economics),,33.413,33.042
311,JKUAT,1249311,Bachelor of Science (Industrial Mathematics),,36.55,34.502
312,KU,1111312,Bachelor of Environmental Planning & Management,,34.673,32.121
312,PU,1117312,Bachelor of Environmental Planning & Management,,23,25
312,CUEA,1480312,Bachelor of Arts in Environmental Planning and Management,,28.2,
312,KWSTI,1092712,Diploma in Environmental Management,,5,4
312,NYERITTI,1239712,Diploma in Environmental Management,,4,4
315,UON,1263316,Bachelor of Education (Physical Education and Sports),,30.073,28.854
315,KU,1111315,Bachelor of Education (Physical Education),,23,25
315,MMUST,1082315,Bachelor of Education (Physical Education),,23,
315,UOE,1114315,Bachelor of Education (Physical Education),,23,25
317,MSU,1229317,"Bachelor of Arts (Interior Design, With IT)",,34.619,33.018
318,MMUST,1082318,Bachelor of Education in Technology (Mechanical Engineering),,29.097,
318,DeKUT,1173318,Bachelor of Education in Technology (Mechanical Engineering),,23,
319,MMUST,1082319,Bachelor of Education in Technology (Electrical & Electronic Engineering),,30.483,
319,DeKUT,1173319,Bachelor of Education in Technology (Electrical & Electronic Engineering),,30.37,
320,MMUST,1082320,Bachelor of Education in Technology (Civil Engineering),,32.059,
320,DeKUT,1173320,Bachelor of Education in Technology (Civil Engineering),,29.945,
324,MU,1253324,Bachelor of Arts (Kiswahili),,34.399,34.8
324,MSU,1229324,"Bachelor of Arts (Kiswahili, With IT)",,34.006,33.989
324,PU,1117324,Bachelor of Arts (Kiswahili),,33.131,32.036
324,KSU,1087324,Bachelor of Arts in Kiswahili,,32.703,33.593
324,LU,1176325,Bachelor of Arts (Kiswahili and Communication),,32.093,31.419
324,RUC,1073324,Bachelor of Arts (Kiswahili),,29.596,30.488
324,BARA,1181324,Bachelor of Arts in Kiswahili,,28.977,
324,CUEA,1480325,Bachelor of Arts (Kiswahili and Communication),,23,
326,MU,1253326,Bachelor of Education (Guidance and Counselling),,29.292,29.625
326,MMU,1165326,Bachelor of Education (Arts) With Guidance and Counselling,,32.553,33.688
326,MMU,1165333,Bachelor of Education (Science) With Guidance and Counseling,,29.198,
326,UOK,1118326,Bachelor of Education (Guidance and Counselling),,30.225,29.131
326,BUMBE TTI,1110726,Diploma in Guidance and Counselling,,9,8
326,ELDO POLY,1237726,Diploma in Guidance and Counselling,,7,7
327,MU,1253327,Bachelor of Science (Project Planning and Management),,38.635,38.201
327,JKUAT,1249328,Bachelor of Science (Project Planning Management),,39.403,37.686
327,MMU,1165328,Bachelor of Science (Project Planning and Management),,32.032,
327,SEKU,1166328,Bachelor of Science (Project Planning Management),,30.459,
327,KARU,1244327,Bachelor of Project Planning and Management,,35.183,30.139
327,UOE,1114327,Bachelor of Science (Project Planning Management),,37.665,36.467
327,RUC,1073327,Bachelor of Project Planning and Management,,32.79,30.238
327,COPUCK,1080727,Diploma in Project Management,,7,6
327,ELDO POLY,1237727,Diploma in Project Management,,7,7
327,KABETE TTI,1064727,Diploma in Project Management,,7,7
327,KITALE TTI,1101727,Diploma in Project Management,,7,7
327,KSM POLY,1074727,Diploma in Project Management,,7,7
327,KTTC,1268727,Diploma in Project Management,,8,7
327,THIKA TTI,1269727,Diploma in Project Management,,6,7
327,TOMBOYA LC,1415727,Diploma in Project Management,,8,
330,SEKU,1166330,Bachelor of Science (Forestry),,23,25
330,UOK,1118330,Bachelor of Science (Forestry),,23,25
330,UOE,1114330,Bachelor of Science (Forestry),,23,25
331,MU,1253331,Bachelor of Education (Technology Education),,28.387,27.7
331,UOE,1114331,Bachelor of Education (Technology),,23,28.763
334,MMU,1165334,Bachelor of Science in Financial Economics,,30.695,
337,KU,1111337,Bachelor of Arts (Counselling Psychology),,35.69,35
337,MU,1253337,Bachelor of Science (Counselling Psychology),,28.374,32.116
337,TUK,1112337,Bachelor of Science (Counselling Psychology),,34.566,33.458
337,KSU,1087337,Bachelor of Arts in Counseling Psychology,,23,25
337,AIU,1119337,Bachelor of Arts in Counseling Psychology,,23,
337,ANU,1078337,Bachelor of Arts (Counselling Psychology),,23,
337,CUEA,1480337,Bachelor of Arts in Counseling Psychology,,23,
337,ILU,1225337,Bachelor of Arts in Counselling Psychology,,23,
337,KHEU,1169337,Bachelor of Arts in Counseling Psychology,,23,
337,MKU,1279674,Bachelor of Counseling Psychology,,29.438,
337,PAC,1068343,Bachelor of Arts in Counseling,,23,
337,SCU,1090337,Bachelor of Arts in Counseling Psychology,,23,
337,SPU,1107337,Bachelor of Arts in Counseling Psychology,,23,
337,TUC,1475337,Bachelor of Arts in Counseling Psychology,,23,
338,MMU,1165338,Bachelor of Environmental Studies (Biology and Health),,23,
342,EU,1057342,Bachelor of Arts (History & Economics),,31.166,32.366
342,LU,1176342,Bachelor of Arts (History and Economics),,23,25
345,EU,1057345,Bachelor of Science (Dairy Technology & Management),,27.542,28.831
346,EU,1057346,Bachelor of Science (Agriculture & Human Ecology Extension),,29.516,29.494
347,EU,1057347,Bachelor of Science (Applied Aquatic Science),,24.779,25
347,KSU,1087347,Bachelor of Science (Applied Aquatic Science),,23,25
347,SEKU,1166347,Bachelor of Science (Applied Aquatic Science),,23,25
348,EU,1057348,Bachelor of Science (Natural Resources Management),,31.145,28.153
348,MMUST,1082348,Bachelor of Science (Natural Resources Management),,23,
348,CU,1105348,Bachelor of Science (Natural Resources Management),,23,26.603
348,KSU,1087348,Bachelor of Science in Natural Resource Management,,28.448,29.115
348,KARU,1244348,Bachelor of Science in Natural Resources,,23,25
348,UOE,1114348,Bachelor of Science (Natural Resource Management),,28.189,27.906
348,ANU,1078348,Bachelor of Science (Natural Resource Management),,27.141,
349,JKUAT,1249349,Bachelor of Science (Mining & Mineral Processing Engineering),,39.274,42.967
349,TTUC,1091349,Bachelor of Science (Mining and Mineral Processing Engineering),,25.34,35.026
350,JKUAT,1249350,Bachelor of Science (Electronic and Computer Engineering),,43.342,43.803
351,JKUAT,1249351,Bachelor of Science (Land Resource Planning & Management),,34.48,28.314
351,SEKU,1166351,Bachelor of Science (Land Resource Management),,23,25
352,JKUAT,1249352,Bachelor of Science (Financial Engineering),,42.207,43.854
353,UOE,1114353,Bachelor of Science (Food Operations Management),,27.787,27.383
354,JKUAT,1249354,Bachelor of Science (Environmental Horticulture & Landscaping Technology),,29.006,25
355,UOE,1114355,Bachelor of Science (Seed Science & Technology,,23,25
356,JKUAT,1249353,Bachelor of Landscape Architecture,,41.118,42.944
357,UOE,1114357,Bachelor of Science (Soils & Land Use Management),,23,25
358,UOE,1114358,Bachelor of Science in Applied Animal Laboratory Science,,25.151,27.728
359,UOE,1114359,Bachelor of Science in Biotechnology and Biosafety,,30.982,29.445
360,UOE,1114360,Bachelor of Science in Entomology and Parasitology,,23,25
361,UOE,1114361,Bachelor of Science in Ethnobotany,,23,25
362,UOE,1114362,Bachelor of Education (Home Science and Technology),,30.575,25
365,MMUST,1082366,Bachelor of Science (Physics With Appropriate Technology),,23,
365,PU,1117365,Bachelor of Science (Physics),,23,
365,MMU,1165365,Bachelor of Science (Physics),,27.532,29.176
365,SEKU,1166365,Bachelor of Science (Physics),,23,29.804
365,KBBU,1108365,Bachelor of Science (Physics),,23,29.063
365,GUC,1096365,Bachelor of Science (Physics),,23,
365,RUC,1073365,Bachelor of Science (Physics),,23,30.363
365,EUC,1093365,Bachelor of Science (Physics),,23,
365,CUEA,1480365,Bachelor of Science (Physics),,28.759,
367,MMUST,1082367,Bachelor of Science (Sugar and Agro Processing Technology),,29.008,
368,MMUST,1082368,Bachelor of Science (Emergency Management Studies),,23,
369,MMUST,1082369,Bachelor of Science (Disaster Management and Peace Studies),,23,
371,TUK,1112371,Bachelor of Science (Land Administration),,37.631,37.526
372,TUK,1112372,Bachelor of Technology (Design),,38.39,37.803
377,JKUAT,1249377,Bachelor of Science (Geophysics),,31.35,
378,TUK,1112378,Bachelor of Technology (Geoinformation Technology),,33.822,34.402
379,KSU,1087579,Bachelor of Science (Geophysical and Mineralogy),,29.574,31.876
381,TUK,1112381,Bachelor of Technology (Nutrition and Dietetics),,36.057,35.614
382,TUK,1112382,Bachelor of Technology (Hotel and Restaurant Management),,28.568,33.286
383,TUK,1112383,Bachelor of Technology (Medical Laboratory Science),,40.65,40.127
383,KABETE TTI,1064883,Diploma in Medical Laboratory Technology,,27,24
383,KISTVC,1085883,Diploma in Medical Laboratory Technology,,31,29
